0,1,2
rxn29991_c11,0,rxn29991_c11: cpd00002_c11 + cpd00041_c11 + cpd00274_c11 --> cpd00012_c11 + cpd00018_c11 + cpd00067_c11 + cpd29673_c11
rxn05233_c11,0,rxn05233_c11: cpd00031_c11 + cpd11421_c11 --> cpd00001_c11 + cpd00295_c11 + cpd11420_c11
rxn00371_c11,0,rxn00371_c11: cpd00003_c11 + cpd00047_c11 --> cpd00004_c11 + cpd00011_c11
FOMETR_c11,0,FOMETR_c11: 5fothf-c_c11 + cpd00067_c11 <=> cpd00001_c11 + cpd00347_c11
rxn06043_c11,0,rxn06043_c11: cpd00052_c11 + cpd00067_c11 + cpd11422_c11 --> cpd00012_c11 + cpd11427_c11
MCMAT3_c11,0,MCMAT3_c11: cpd00067_c11 + cpd11472_c11 + malacp-c_c11 --> 3oxocacp-c_c11 + acp-c_c11 + cpd00011_c11
PPA__DASH__1_c11,0,PPA__DASH__1_c11: cpd00001_c11 + cpd00012_c11 --> 2.0 cpd00009_c11 + cpd00067_e2
rxn02212_c11,0,rxn02212_c11: cpd02857_c11 --> cpd00009_c11 + cpd00699_c11
rxn03534_c11,0,rxn03534_c11: cpd00001_c11 + cpd00017_c11 + cpd03839_c11 --> cpd00019_c11 + cpd00029_c11 + cpd00067_c11 + cpd03761_c11
rxn00337_c11,0,rxn00337_c11: cpd00002_c11 + cpd00041_c11 <=> cpd00008_c11 + cpd01977_c11
BTMAT1_c11,13.05235,BTMAT1_c11: 2beacp-c_c11 + cpd00004_c11 + cpd00067_c11 --> butacp-c_c11 + cpd00003_c11
rxn01116_c11,0,rxn01116_c11: cpd00171_c11 <=> cpd00198_c11
rxn00119_c11,0.385627687,rxn00119_c11: cpd00002_c11 + cpd00091_c11 --> cpd00008_c11 + cpd00014_c11
rxn00503_c11,0,rxn00503_c11: 2.0 cpd00001_c11 + cpd00003_c11 + cpd02431_c11 --> cpd00004_c11 + cpd00023_c11 + cpd00067_c11
rxn00549_c11,0,rxn00549_c11: cpd00001_c11 + cpd00290_c11 --> cpd00009_c11 + cpd00072_c11
rxn00641_c11,0,rxn00641_c11: cpd00038_c11 + cpd00067_c11 + cpd00485_c11 --> cpd00012_c11 + cpd00083_c11
HSAT_c11,0,HSAT_c11: cpd00022_c11 + cpd00227_c11 <=> achms-c_c11 + cpd00010_c11
rxn00211_c11,0,rxn00211_c11: cpd00001_c11 + 2.0 cpd00003_c11 + cpd00026_c11 <=> 2.0 cpd00004_c11 + 3.0 cpd00067_c11 + cpd00144_c11
rxn01256_c11,0,rxn01256_c11: cpd00216_c11 --> cpd00219_c11
rxn03910_c11,0,rxn03910_c11: cpd08288_c11 --> cpd00046_c11 + cpd08301_c11
HBUHL1_c11,0,HBUHL1_c11: 3hbacp-c_c11 --> 2beacp-c_c11 + cpd00001_c11
rxn01316_c11,0,rxn01316_c11: cpd00001_c11 + cpd00061_c11 + cpd00492_c11 --> cpd00009_c11 + cpd00232_c11
rxn30403_c11,0.400970554,rxn30403_c11: cpd00005_c11 + cpd00067_c11 + cpd19045_c11 <=> cpd00006_c11 + cpd19046_c11
rxn00558_c11,0,rxn00558_c11: cpd00079_c11 <=> cpd00072_c11
rxn00747_c11,0.224197724,rxn00747_c11: cpd00095_c11 <=> cpd00102_c11
rxn10558_c11,0,rxn10558_c11: cpd00001_c11 + cpd00002_c11 + cpd00205_e2 --> cpd00008_c11 + cpd00009_c11 + cpd00067_e2 + cpd00205_c11
UGMDDS_c11,0,UGMDDS_c11: cpd00002_c11 + cpd00731_c11 + cpd02964_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + ugmda-c_c11
rxn15114_c11,0,rxn15114_c11: cpd19028_c11 <=> cpd00171_c11
rxn02303_c11,0,rxn02303_c11: cpd00007_c11 + 2.0 cpd00067_c11 + cpd02083_c11 --> 2.0 cpd00001_c11 + 2.0 cpd00011_c11 + cpd00791_c11
rxn11545_c11,0,rxn11545_c11: 0.5 cpd00007_c11 + cpd00067_c11 + cpd03420_c11 --> cpd03833_c11
rxn03514_c11,0,rxn03514_c11: cpd00017_c11 + cpd03834_c11 --> cpd00019_c11 + cpd00067_c11 + cpd03839_c11
rxn00420_c11,0,rxn00420_c11: cpd00001_c11 + cpd00738_c11 --> cpd00009_c11 + cpd00054_c11
rxn08241_c11,0,rxn08241_c11: cpd00149_c11 <=> cpd00149_e2
PAPPT3_c11,0,PAPPT3_c11: cpd19245_c11 + ugmda-c_c11 --> cpd00091_c11 + cpd03494_c11
rxn30718_c11,0,rxn30718_c11: cpd00001_c11 + cpd00061_c11 + cpd00817_c11 --> cpd00009_c11 + cpd02730_c11
rxn00151_c11,0,rxn00151_c11: cpd00002_c11 + cpd00009_c11 + cpd00020_c11 --> cpd00012_c11 + cpd00018_c11 + cpd00061_c11 + cpd00067_c11
NIT2_c11,0,NIT2_c11: 8.0 cpd00001_c11 + 8.0 cpd00002_c11 + 2.0 cpd00067_c11 + cpd00528_c11 + 4.0 fdxr-4-COLON-2-c_c11 --> 8.0 cpd00008_c11 + 8.0 cpd00009_c11 + cpd11640_c11 + 2.0 cpd19013_c11 + 4.0 fdxo-4-COLON-2-c_c11
rxn01790_c11,0,rxn01790_c11: cpd00005_c11 + cpd00067_c11 + cpd00712_c11 --> cpd00006_c11 + cpd00408_c11
HDDR5_c11,0,HDDR5_c11: 3oxddacp-c_c11 + cpd00005_c11 + cpd00067_c11 --> 3hddacp-c_c11 + cpd00006_c11
rxn02200_c11,0,rxn02200_c11: cpd00443_c11 + cpd00954_c11 --> cpd00001_c11 + cpd00683_c11
rxn00779_c11,0,rxn00779_c11: cpd00001_c11 + cpd00006_c11 + cpd00102_c11 --> cpd00005_c11 + 2.0 cpd00067_c11 + cpd00169_c11
rxn05287_c11,0,rxn05287_c11: cpd00113_c11 + cpd00289_c11 --> cpd00012_c11 + cpd02591_c11
MACPMT_c11,0,MACPMT_c11: acp-c_c11 + cpd00070_c11 --> cpd00010_c11 + malacp-c_c11
rxn06045_c11,0,rxn06045_c11: cpd00080_c11 + cpd11427_c11 --> cpd00046_c11 + cpd00067_c11 + cpd11454_c11
rxn05616_c11,0,rxn05616_c11: cpd00254_c11 <=> cpd00254_e2
rxn00851_c11,0,rxn00851_c11: cpd00002_c11 + 2.0 cpd00117_c11 <=> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd00731_c11
rxn05150_c11,0,rxn05150_c11: cpd00001_c11 + cpd00002_c11 + cpd00034_e2 --> cpd00008_c11 + cpd00009_c11 + cpd00034_c11 + cpd00067_c11
rxn02465_c11,0,rxn02465_c11: cpd00006_c11 + cpd00009_c11 + cpd00918_c11 <=> cpd00005_c11 + cpd00067_c11 + cpd02552_c11
rxn02895_c11,0,rxn02895_c11: cpd00002_c11 + cpd00033_c11 + cpd01982_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd02394_c11
FRD5_c11,-0.91865565,FRD5_c11: cpd00036_c11 + cpd11606_c11 <=> cpd00106_c11 + cpd23255_c11
HHDHL7_c11,13.00961827,HHDHL7_c11: 3hpaacp-c_c11 --> 2thdeacp-c_c11 + cpd00001_c11
rxn03393_c11,0,rxn03393_c11: cpd00067_c11 + cpd03443_c11 --> cpd00011_c11 + cpd03444_c11
rxn05651_c11,0,rxn05651_c11: cpd00048_e2 + cpd00067_e2 --> cpd00048_c11 + cpd00067_c11
rxn05221_c11,0,rxn05221_c11: cpd00129_e2 + cpd00971_e2 <=> cpd00129_c11 + cpd00971_c11
rxn01069_c11,0,rxn01069_c11: cpd00001_c11 + cpd00809_c11 --> cpd00009_c11 + cpd00161_c11
rxn30145_c11,0,rxn30145_c11: cpd19046_c11 --> cpd00001_c11 + cpd00508_c11
rxn06044_c11,0,rxn06044_c11: cpd00054_c11 + cpd11427_c11 --> cpd00046_c11 + cpd00067_c11 + cpd11455_c11
COBAT_c11,0,COBAT_c11: cpd00009_c11 + cpd00012_c11 + cpd00166_c11 <=> cpd00002_c11 + 0.5 cpd00025_c11 + cpd00067_c11 + cpd00635_c11
rxn00409_c11,0,rxn00409_c11: cpd00002_c11 + cpd00096_c11 <=> cpd00008_c11 + cpd00052_c11
TADSK_c11,0,TADSK_c11: cpd00001_c11 + cpd00002_c11 + cpd02993_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + lipid4-c_c11
rxn01675_c11,0,rxn01675_c11: cpd00067_c11 + cpd00089_c11 + cpd00357_c11 --> cpd00012_c11 + cpd00626_c11
rxn00839_c11,0,rxn00839_c11: cpd00002_c11 + cpd00177_c11 <=> cpd00008_c11 + cpd00115_c11
rxn00791_c11,0,rxn00791_c11: cpd00093_c11 + cpd00103_c11 --> cpd00012_c11 + cpd02642_c11
rxn27926_c11,0,rxn27926_c11: cpd00023_c11 + cpd00930_c11 --> cpd00024_c11 + cpd00067_c11 + cpd00807_c11
rxn00361_c11,0,rxn00361_c11: cpd00002_c11 + cpd00193_c11 --> cpd00008_c11 + cpd00044_c11 + cpd00067_c11
NH4OHD_c11,0,NH4OHD_c11: cpd00067_c11 + cpd00985_c11 <=> cpd00001_c11 + cpd19013_c11
rxn00686_c11,0,rxn00686_c11: cpd00005_c11 + cpd00067_c11 + cpd00330_c11 <=> cpd00006_c11 + cpd00087_c11
rxn01465_c11,0,rxn01465_c11: cpd00001_c11 + cpd00282_c11 <=> cpd00067_c11 + cpd00343_c11
rxn00499_c11,0,rxn00499_c11: cpd00003_c11 + cpd00159_c11 <=> cpd00004_c11 + cpd00020_c11 + cpd00067_c11
rxn00806_c11,0,rxn00806_c11: cpd00024_c11 + cpd00107_c11 <=> cpd00023_c11 + cpd00200_c11
CPPPGOAN_c11,0,CPPPGOAN_c11: 2.0 cpd00005_c11 + 2.0 cpd00017_c11 + cpd02083_c11 + 2.0 fdxo-4-COLON-2-c_c11 --> 2.0 cpd00006_c11 + 2.0 cpd00011_c11 + 2.0 cpd00060_c11 + 2.0 cpd00067_c11 + cpd00791_c11 + 2.0 cpd03091_c11 + 2.0 fdxr-4-COLON-2-c_c11
NH4t3_c11,0,NH4t3_c11: cpd00205_c11 + cpd19013_e2 --> cpd00205_e2 + cpd19013_c11
rxn05161_c11,0,rxn05161_c11: cpd00001_c11 + cpd00002_c11 + cpd00107_e2 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd00107_c11
rxn01211_c11,0,rxn01211_c11: cpd00001_c11 + cpd00347_c11 <=> cpd00067_c11 + cpd00201_c11
rxn03909_c11,0,rxn03909_c11: cpd00020_c11 + cpd00067_c11 + cpd00102_c11 --> cpd00011_c11 + cpd08289_c11
GLCS1_c11,1.849657065,GLCS1_c11: adpglc-c_c11 --> cpd00008_c11 + cpd00067_c11 + cpd00155_c11
rxn02476_c11,0,rxn02476_c11: cpd00061_c11 + cpd02030_c11 <=> cpd00009_c11 + cpd00932_c11
UGSAT_c11,0,UGSAT_c11: acp-c_c11 + cpd00067_c11 + cpd02835_c11 <=> 3htdacp-c_c11 + cpd03584_c11
SBDH_c11,0,SBDH_c11: cpd00006_c11 + cpd00804_c11 --> cpd00005_c11 + cpd00067_c11 + srb1p-c_c11
rxn00559_c11,0,rxn00559_c11: cpd00235_c11 <=> cpd00072_c11
rxn05243_c11,0,rxn05243_c11: cpd00067_e2 + cpd00107_e2 <=> cpd00067_c11 + cpd00107_c11
rxn03513_c11,0,rxn03513_c11: cpd00017_c11 + cpd03833_c11 --> cpd00019_c11 + 3.0 cpd00067_c11 + cpd03834_c11
rxn05209_c11,0,rxn05209_c11: cpd00067_e2 + cpd00971_c11 --> cpd00067_c11 + cpd00971_e2
TDACPHL_c11,0,TDACPHL_c11: cpd00001_c11 + cpd11475_c11 --> acp-c_c11 + cpd00067_c11 + cpd03847_c11
rxn00711_c11,0,rxn00711_c11: cpd00092_c11 + cpd00103_c11 --> cpd00012_c11 + cpd00091_c11
rxn02297_c11,0,rxn02297_c11: cpd00035_c11 + cpd00067_c11 + cpd00782_c11 <=> cpd00010_c11 + cpd00011_c11 + cpd00800_c11
rxn00173_c11,181.5643417,rxn00173_c11: cpd00009_c11 + cpd00022_c11 <=> cpd00010_c11 + cpd00196_c11
rxn01406_c11,0,rxn01406_c11: cpd00118_c11 + cpd00837_c11 --> cpd00067_c11 + cpd00147_c11 + cpd00264_c11
rxn01143_c11,0,rxn01143_c11: cpd00002_c11 + cpd00184_c11 --> cpd00008_c11 + cpd00067_c11 + cpd00298_c11
rxn00459_c11,-8.905845073,rxn00459_c11: cpd00482_c11 <=> cpd00001_c11 + cpd00061_c11
NADPH5_c11,25.91825565,NADPH5_c11: cpd00005_c11 + 3.0 cpd00067_c11 + cpd11606_c11 --> cpd00006_c11 + 2.0 cpd00067_e2 + cpd23255_c11
rxn02835_c11,0,rxn02835_c11: cpd00001_c11 + cpd00067_c11 + cpd01777_c11 --> cpd02979_c11
rxn03908_c11,0,rxn03908_c11: cpd00002_c11 + cpd08287_c11 --> cpd00008_c11 + cpd00067_c11 + cpd08288_c11
HHYR2_c11,0,HHYR2_c11: 3oxhacp-c_c11 + cpd00005_c11 + cpd00067_c11 --> 3hhacp-c_c11 + cpd00006_c11
rxn01509_c11,0,rxn01509_c11: cpd00002_c11 + cpd00296_c11 <=> cpd00008_c11 + cpd00295_c11
rxn02938_c11,0,rxn02938_c11: cpd00011_c11 + cpd02140_c11 --> cpd00067_c11 + cpd02893_c11
rxn03084_c11,0,rxn03084_c11: cpd00001_c11 + cpd00002_c11 + cpd00053_c11 + cpd02678_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00023_c11 + 2.0 cpd00067_c11 + cpd02826_c11
rxn00917_c11,0,rxn00917_c11: cpd00001_c11 + cpd00002_c11 + cpd00053_c11 + cpd00497_c11 --> cpd00012_c11 + cpd00018_c11 + cpd00023_c11 + 2.0 cpd00067_c11 + cpd00126_c11
rxn12649_c11,0.041380211,rxn12649_c11: 2.0 cpd00005_c11 + cpd00067_c11 + cpd00393_c11 <=> 2.0 cpd00006_c11 + cpd00087_c11
rxn02160_c11,0,rxn02160_c11: cpd00001_c11 + cpd00807_c11 --> cpd00009_c11 + cpd00641_c11
rxn05174_c11,0,rxn05174_c11: cpd00001_c11 + cpd00002_c11 + cpd00244_e2 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd00244_c11
rxn18917_c11,0,rxn18917_c11: cpd00169_c11 <=> cpd00482_c11
rxn00642_c11,0,rxn00642_c11: cpd00083_c11 --> cpd00001_c11 + cpd00900_c11
rxn30061_c11,0,rxn30061_c11: cpd00054_c11 --> cpd00020_c11 + cpd19013_c11
rxn06591_c11,0,rxn06591_c11: cpd00005_c11 + 2.0 cpd00067_c11 + cpd12227_c11 --> cpd00006_c11 + cpd02345_c11 + cpd11912_c11
rxn05231_c11,0,rxn05231_c11: cpd00008_c11 + cpd11421_c11 --> cpd00001_c11 + cpd00177_c11 + cpd11420_c11
rxn02503_c11,0,rxn02503_c11: cpd00002_c11 + cpd00954_c11 --> cpd00018_c11 + cpd00067_c11 + cpd02920_c11
rxn00161_c11,0,rxn00161_c11: cpd00006_c11 + cpd00130_c11 --> cpd00005_c11 + cpd00011_c11 + cpd00020_c11
OIVD2_c11,0.002610902,OIVD2_c11: cpd00003_c11 + cpd00010_c11 + cpd00123_c11 --> cpd00004_c11 + cpd00011_c11 + ibcoa-c_c11
rxn09273_c11,0,rxn09273_c11: cpd00036_c11 + cpd00106_e2 <=> cpd00036_e2 + cpd00106_c11
ODACPHL_c11,0,ODACPHL_c11: cpd00001_c11 + ocdacp-c_c11 --> acp-c_c11 + cpd00067_c11 + cpd01080_c11
rxn01636_c11,0,rxn01636_c11: cpd00023_c11 + cpd00342_c11 <=> cpd00064_c11 + cpd00477_c11
rxn32380_c11,0,rxn32380_c11: cpd00103_c11 + cpd00207_c11 --> cpd00012_c11 + cpd00126_c11
rxn01739_c11,0,rxn01739_c11: cpd00002_c11 + cpd00383_c11 --> cpd00008_c11 + cpd00067_c11 + cpd02030_c11
ACMAT1_c11,0,ACMAT1_c11: acacp-c_c11 + cpd00067_c11 + malacp-c_c11 --> aaacp-c_c11 + acp-c_c11 + cpd00011_c11
rxn30062_c11,0,rxn30062_c11: cpd28162_c11 --> cpd00001_c11 + cpd01772_c11
rxn05516_c11,0,rxn05516_c11: cpd00001_c11 + cpd00002_c11 + cpd01012_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd01012_e2
rxn00781_c11,0,rxn00781_c11: cpd00003_c11 + cpd00009_c11 + cpd00102_c11 <=> cpd00004_c11 + cpd00067_c11 + cpd00203_c11
CA2abc_c11,0,CA2abc_c11: cpd00001_c11 + cpd00002_c11 + cpd29674_e2 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd29674_c11
rxn00001_c11,0,rxn00001_c11: cpd00001_c11 + cpd00012_c11 --> 2.0 cpd00009_c11 + cpd00067_c11
rxn19830_c11,0,rxn19830_c11: cpd00053_c11 + cpd02991_c11 --> cpd00023_c11 + 2.0 cpd00067_c11 + cpd02843_c11 + cpd02851_c11
rxn02789_c11,0,rxn02789_c11: cpd00001_c11 + cpd01710_c11 <=> cpd01646_c11
GCOP_c11,0,GCOP_c11: cpd00001_c11 + cpd00002_c11 + cpd00155_c11 --> cpd00008_c11 + cpd00067_c11 + cpd00089_c11
rxn01268_c11,0,rxn01268_c11: cpd00003_c11 + cpd00219_c11 --> cpd00004_c11 + cpd00011_c11 + cpd00868_c11
rxn00527_c11,0,rxn00527_c11: cpd00024_c11 + cpd00069_c11 <=> cpd00023_c11 + cpd00868_c11
rxn01486_c11,0,rxn01486_c11: cpd00113_c11 + cpd00350_c11 --> cpd00012_c11 + cpd00289_c11
rxn14395_c11,0,rxn14395_c11: 3.0 cpd00005_c11 + 4.0 cpd00067_c11 + cpd00075_c11 --> cpd00001_c11 + 3.0 cpd00006_c11 + cpd00985_c11
rxn01362_c11,0,rxn01362_c11: cpd00012_c11 + cpd00810_c11 <=> cpd00103_c11 + cpd00247_c11
rxn20661_c11,0,rxn20661_c11: cpd00095_c11 + cpd03470_c11 --> 2.0 cpd00001_c11 + cpd00009_c11 + cpd02333_c11
rxn02011_c11,0,rxn02011_c11: cpd00002_c11 + cpd00516_c11 + cpd00525_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd02964_c11
rxn00139_c11,0,rxn00139_c11: cpd00103_c11 + cpd00128_c11 --> cpd00012_c11 + cpd00018_c11
rxn00414_c11,0,rxn00414_c11: cpd00001_c11 + 2.0 cpd00002_c11 + cpd00053_c11 + cpd00242_c11 --> 2.0 cpd00008_c11 + cpd00009_c11 + cpd00023_c11 + 2.0 cpd00067_c11 + cpd00146_c11
HPOD_c11,0,HPOD_c11: Lhpro-c_c11 + cpd00015_c11 --> cpd00067_c11 + cpd00982_c11 + cpd02625_c11
rxn01257_c11,0,rxn01257_c11: cpd00053_c11 + cpd00216_c11 --> cpd00023_c11 + cpd08210_c11
rxn08543_c11,0,rxn08543_c11: 3.0 cpd00067_e2 + cpd00106_e2 --> 3.0 cpd00067_c11 + cpd00106_c11
rxn02914_c11,2.223168507,rxn02914_c11: cpd00023_c11 + cpd02069_c11 --> cpd00024_c11 + cpd00738_c11
rxn05289_c11,0,rxn05289_c11: cpd00005_c11 + cpd00067_c11 + cpd11420_c11 --> cpd00006_c11 + cpd11421_c11
rxn12510_c11,0,rxn12510_c11: cpd00002_c11 + cpd00644_c11 --> cpd00008_c11 + cpd00067_c11 + cpd02201_c11
rxn02285_c11,0,rxn02285_c11: cpd00005_c11 + cpd00067_c11 + cpd02820_c11 --> cpd00006_c11 + cpd00773_c11
rxn30039_c11,5.15E-07,rxn30039_c11: cpd00002_c11 + cpd00638_c11 + cpd19013_c11 --> cpd00003_c11 + cpd00012_c11 + cpd00018_c11 + cpd00067_c11
rxn00838_c11,0.275325631,rxn00838_c11: cpd00038_c11 + cpd00041_c11 + cpd00114_c11 --> cpd00009_c11 + cpd00031_c11 + 2.0 cpd00067_c11 + cpd02375_c11
rxn05278_c11,0.124634236,rxn05278_c11: 10.0 cpd00005_c11 + 14.0 cpd00067_c11 + 5.0 cpd00070_c11 + cpd01882_c11 --> 4.0 cpd00001_c11 + 10.0 cpd00006_c11 + 6.0 cpd00010_c11 + 5.0 cpd00011_c11 + cpd11436_c11
rxn05312_c11,1.8,rxn05312_c11: cpd00009_e2 + cpd00067_e2 <=> cpd00009_c11 + cpd00067_c11
MMM_c11,0,MMM_c11: mmcoa-R-c_c11 --> cpd00078_c11
rxn02264_c11,0,rxn02264_c11: cpd00755_c11 --> cpd00001_c11 + cpd00774_c11
rxn30417_c11,0,rxn30417_c11: cpd00067_c11 + cpd02605_c11 --> cpd00011_c11 + cpd00200_c11
rxn08691_c11,0,rxn08691_c11: cpd11640_c11 <=> cpd11640_e2
rxn02986_c11,0,rxn02986_c11: cpd02978_c11 --> cpd00421_c11 + cpd02315_c11
rxn02341_c11,0,rxn02341_c11: cpd00067_c11 + cpd02666_c11 --> cpd00011_c11 + cpd00834_c11
rxn00346_c11,0,rxn00346_c11: cpd00041_c11 + cpd00067_c11 --> cpd00011_c11 + cpd00085_c11
rxn00183_c11,0,rxn00183_c11: cpd00001_c11 + cpd00003_c11 + cpd00858_c11 --> cpd00004_c11 + cpd00023_c11 + 2.0 cpd00067_c11
HHDR7_c11,0,HHDR7_c11: 3oxhdacp-c_c11 + cpd00005_c11 + cpd00067_c11 --> 3hpaacp-c_c11 + cpd00006_c11
PPTGS2_c11,0,PPTGS2_c11: uaagtmdga-c_c11 --> 2.0 cpd00067_c11 + cpd02229_c11 + pptg1-c_c11
rxn09557_c11,0,rxn09557_c11: 2.0 cpd00017_c11 + cpd00774_c11 --> 2.0 cpd00019_c11 + cpd00067_c11 + cpd03426_c11
rxn27362_c11,0,rxn27362_c11: cpd00047_c11 + cpd00180_e2 <=> cpd00047_e2 + cpd00180_c11
rxn01637_c11,0,rxn01637_c11: cpd00024_c11 + cpd00342_c11 <=> cpd00023_c11 + cpd00918_c11
HTDR6_c11,0,HTDR6_c11: 3oxtdacp-c_c11 + cpd00005_c11 + cpd00067_c11 --> 3htdacp-c_c11 + cpd00006_c11
MNabc_c11,0,MNabc_c11: cpd00001_c11 + cpd00002_c11 + cpd20863_e2 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd20863_c11
rxn00907_c11,0,rxn00907_c11: cpd00006_c11 + cpd00125_c11 <=> cpd00005_c11 + cpd00347_c11
rxn31870_c11,0,rxn31870_c11: cpd00005_c11 + 2.0 cpd00067_c11 + cpd00125_c11 --> cpd00006_c11 + cpd00345_c11
rxn30544_c11,0,rxn30544_c11: cpd00001_c11 + cpd01123_c11 --> cpd00996_c11 + cpd19013_c11
rxn00137_c11,0,rxn00137_c11: cpd00001_c11 + cpd00045_c11 --> cpd00009_c11 + cpd00018_c11
rxn00412_c11,0,rxn00412_c11: cpd00001_c11 + cpd00002_c11 + cpd00053_c11 + cpd00062_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00023_c11 + cpd00052_c11 + 2.0 cpd00067_c11
rxn03004_c11,0,rxn03004_c11: cpd00201_c11 + cpd02394_c11 <=> cpd00067_c11 + cpd00087_c11 + cpd02678_c11
rxn09179_c11,0,rxn09179_c11: 1.5 cpd00007_c11 + cpd00791_c11 --> 3.0 cpd00001_c11 + cpd01476_c11
rxn30392_c11,9.305418692,rxn30392_c11: cpd00001_c11 + cpd00011_c11 <=> cpd00067_c11 + cpd00242_c11
rxn08234_c11,0,rxn08234_c11: cpd00099_e2 <=> cpd00099_c11
rxn01213_c11,0,rxn01213_c11: cpd00113_c11 + cpd00202_c11 --> cpd00012_c11 + cpd00283_c11
rxn03907_c11,0,rxn03907_c11: cpd00052_c11 + cpd00067_c11 + cpd08286_c11 --> cpd00012_c11 + cpd08287_c11
rxn30312_c11,0,rxn30312_c11: cpd00087_c11 + cpd11830_c11 --> cpd00125_c11 + cpd12225_c11 + cpd19013_c11
rxn12008_c11,0,rxn12008_c11: cpd00113_c11 + cpd02590_c11 --> cpd00012_c11 + cpd02557_c11
rxn34273_c11,-0.14230437,rxn34273_c11: cpd00198_c11 + cpd19028_c11 <=> cpd00102_c11 + cpd00238_c11
rxn00423_c11,0,rxn00423_c11: cpd00022_c11 + cpd00054_c11 <=> cpd00010_c11 + cpd00722_c11
rxn30633_c11,0,rxn30633_c11: cpd00001_c11 + cpd19019_c11 --> cpd00013_c11 + cpd00067_c11 + cpd00084_c11 + cpd00094_c11
rxn00836_c11,0,rxn00836_c11: cpd00103_c11 + cpd00226_c11 --> cpd00012_c11 + cpd00114_c11
rxn03108_c11,0,rxn03108_c11: cpd00002_c11 + cpd02775_c11 --> cpd00008_c11 + cpd02894_c11
rxn29990_c11,0,rxn29990_c11: cpd29673_c11 <=> cpd00051_c11 + cpd00106_c11
rxn01485_c11,0,rxn01485_c11: cpd03671_c11 <=> cpd00288_c11
rxn00931_c11,0,rxn00931_c11: cpd00005_c11 + 2.0 cpd00067_c11 + cpd02431_c11 --> cpd00006_c11 + cpd00129_c11
rxn03175_c11,0,rxn03175_c11: cpd02979_c11 <=> cpd02991_c11
rxn30302_c11,0,rxn30302_c11: cpd00001_c11 + cpd00003_c11 + cpd00035_c11 --> cpd00004_c11 + cpd00020_c11 + cpd00067_c11 + cpd19013_c11
rxn01258_c11,0,rxn01258_c11: cpd00216_c11 --> cpd00658_c11
rxn00126_c11,0,rxn00126_c11: cpd00001_c11 + cpd00002_c11 + cpd00060_c11 --> cpd00009_c11 + cpd00012_c11 + cpd00017_c11
rxn01302_c11,0,rxn01302_c11: cpd00006_c11 + cpd00227_c11 <=> cpd00005_c11 + cpd00067_c11 + cpd00346_c11
rxn05619_c11,0,rxn05619_c11: cpd00001_c11 + cpd00002_c11 + cpd11574_e2 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd11574_c11
rxn02286_c11,0,rxn02286_c11: cpd00002_c11 + cpd00035_c11 + cpd00773_c11 --> cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd00890_c11
rxn05197_c11,0,rxn05197_c11: cpd00067_e2 + cpd00092_e2 <=> cpd00067_c11 + cpd00092_c11
rxn03841_c11,0,rxn03841_c11: cpd08210_c11 --> cpd00020_c11 + cpd00067_c11 + cpd00443_c11
rxn03071_c11,0,rxn03071_c11: 2.0 cpd00001_c11 + cpd00003_c11 + cpd02625_c11 --> cpd00004_c11 + cpd00067_c11 + cpd01974_c11
rxn01352_c11,0,rxn01352_c11: cpd00001_c11 + cpd00241_c11 --> cpd00277_c11 + cpd00421_c11
rxn13839_c11,0,rxn13839_c11: cpd00001_c11 + cpd00002_c11 + cpd00004_c11 + cpd00149_c11 + cpd03913_c11 --> cpd00003_c11 + cpd00008_c11 + cpd00009_c11 + cpd00067_c11 + cpd03914_c11
rxn00506_c11,0,rxn00506_c11: cpd00001_c11 + cpd00003_c11 + cpd00071_c11 --> cpd00004_c11 + cpd00029_c11 + 2.0 cpd00067_c11
rxn05279_c11,0.005460167,rxn05279_c11: 10.0 cpd00005_c11 + 14.0 cpd00067_c11 + 5.0 cpd00070_c11 + cpd00760_c11 --> 4.0 cpd00001_c11 + 10.0 cpd00006_c11 + 6.0 cpd00010_c11 + 5.0 cpd00011_c11 + cpd11438_c11
rxn00710_c11,0,rxn00710_c11: cpd00067_c11 + cpd00810_c11 --> cpd00011_c11 + cpd00091_c11
rxn00104_c11,0,rxn00104_c11: cpd00002_c11 + cpd00012_c11 --> cpd00008_c11 + cpd00421_c11
rxn20238_c11,0,rxn20238_c11: cpd00037_c11 + cpd03494_c11 --> cpd00014_c11 + cpd00067_c11 + cpd22495_c11
